Month,County,Sales,Year,Population,Sales per capita
2017-09-01,Adams,5591544.0,2017,509473.337156029,10.975145492820086
2017-09-01,Arapahoe,9476898.0,2017,646724.941049927,14.65367639079252
2017-09-01,Archuleta,715518.0,2017,13152.2655436009,54.40264246703321
2017-09-01,Boulder,7089840.0,2017,325606.872419941,21.77423328723881
2017-09-01,Chaffee,547218.0,2017,19391.2123457374,28.219896221201978
2017-09-01,Clear Creek,570485.0,2017,9455.70458024601,60.332362877728315
2017-09-01,Conejos,555120.0,2017,8056.22689193073,68.90570579088565
2017-09-01,Costilla,424241.0,2017,3737.68068930767,113.5038103210957
2017-09-01,Denver,34766657.0,2017,703462.16070098,49.42221336447723
2017-09-01,Eagle,1212598.0,2017,54841.8910996237,22.110798436859888
2017-09-01,Garfield,2104540.0,2017,60271.5270430257,34.91764856891122
2017-09-01,Gilpin,266428.0,2017,5962.30671666961,44.68538984334905
2017-09-01,Grand,355550.0,2017,15370.7080275697,23.131660517021533
2017-09-01,Gunnison,728296.0,2017,16609.3561534509,43.84853893621175
2017-09-01,Jefferson,4335662.0,2017,578626.98619088,7.493017269280513
2017-09-01,La Plata,2211371.0,2017,57004.0980447239,38.79319339927135
2017-09-01,Lake,272842.0,2017,7624.86579910563,35.78318716534046
2017-09-01,Larimer,5491456.0,2017,345034.980860027,15.915650019925838
2017-09-01,Las Animas,4669330.0,2017,14083.1216269246,331.5550432421895
2017-09-01,Mesa,931484.0,2017,152002.962959561,6.128064755210152
2017-09-01,Montezuma,1890596.0,2017,27445.1798814535,68.8862673943558
2017-09-01,Morgan,972694.0,2017,28435.356041826,34.207203123085556
2017-09-01,Ouray,641630.0,2017,4912.85660613429,130.6022242128639
2017-09-01,Park,401682.0,2017,17608.3620720407,22.812002522245244
2017-09-01,Pitkin,1058088.0,2017,18005.8118392542,58.76369304789014
2017-09-01,Pueblo,3869882.0,2017,167022.450447663,23.169831298892596
2017-09-01,Routt,924592.0,2017,25135.970783283,36.783620094550386
2017-09-01,Saguache,151900.0,2017,6457.89919587771,23.521581150873768
2017-10-01,Adams,5441728.0,2017,509473.337156029,10.681084961926949
2017-10-01,Arapahoe,9221783.0,2017,646724.941049927,14.259204206704748
2017-10-01,Archuleta,574929.0,2017,13152.2655436009,43.713305368878125
2017-10-01,Boulder,6744069.0,2017,325606.872419941,20.712305455586495
2017-10-01,Chaffee,452091.0,2017,19391.2123457374,23.314220479844273
2017-10-01,Clear Creek,485097.0,2017,9455.70458024601,51.30204691604051
2017-10-01,Conejos,469150.0,2017,8056.22689193073,58.2344571836612
2017-10-01,Costilla,356750.0,2017,3737.68068930767,95.44689064010996
2017-10-01,Denver,33586096.0,2017,703462.16070098,47.74399800912165
2017-10-01,Eagle,982903.0,2017,54841.8910996237,17.92248553600195
2017-10-01,Garfield,1773496.0,2017,60271.5270430257,29.425104805026166
2017-10-01,Gilpin,197522.0,2017,5962.30671666961,33.12845336315249
2017-10-01,Gunnison,562053.0,2017,16609.3561534509,33.839541690074675
2017-10-01,Jefferson,4104272.0,2017,578626.98619088,7.093122336064128
2017-10-01,La Plata,1971031.0,2017,57004.0980447239,34.57700529624346
2017-10-01,Lake,205966.0,2017,7624.86579910563,27.012409847811234
2017-10-01,Larimer,5315541.0,2017,345034.980860027,15.40580316450985
2017-10-01,Las Animas,4192076.0,2017,14083.1216269246,297.66667583026793
2017-10-01,Mesa,1007121.0,2017,152002.962959561,6.625666897479724
2017-10-01,Montezuma,1759476.0,2017,27445.1798814535,64.10874359723154
2017-10-01,Morgan,944046.0,2017,28435.356041826,33.1997249695551
2017-10-01,Ouray,504899.0,2017,4912.85660613429,102.77096208539308
2017-10-01,Park,344712.0,2017,17608.3620720407,19.57660789741189
2017-10-01,Pitkin,703705.0,2017,18005.8118392542,39.082103394297576
2017-10-01,Pueblo,3525795.0,2017,167022.450447663,21.10970705165662
2017-10-01,Routt,771913.0,2017,25135.970783283,30.709496229736654
2017-10-01,Saguache,117885.0,2017,6457.89919587771,18.254388373737683
2017-11-01,Adams,5558469.0,2017,509473.337156029,10.910225510579934
2017-11-01,Arapahoe,9034873.0,2017,646724.941049927,13.970194168377542
2017-11-01,Archuleta,508490.0,2017,13152.2655436009,38.661780232030104
2017-11-01,Boulder,6329971.0,2017,325606.872419941,19.440532544522352
2017-11-01,Chaffee,347798.0,2017,19391.2123457374,17.935856397160922
2017-11-01,Clear Creek,453940.0,2017,9455.70458024601,48.00699896529443
2017-11-01,Conejos,424081.0,2017,8056.22689193073,52.64015098988431
2017-11-01,Costilla,247946.0,2017,3737.68068930767,66.33685983644766
2017-11-01,Denver,31195308.0,2017,703462.16070098,44.34539587589866
2017-11-01,Eagle,980728.0,2017,54841.8910996237,17.882826072106933
2017-11-01,Garfield,1581537.0,2017,60271.5270430257,26.24020126238044
2017-11-01,Gilpin,188913.0,2017,5962.30671666961,31.68454911449472
2017-11-01,Grand,272045.0,2017,15370.7080275697,17.698924442000067
2017-11-01,Gunnison,433357.0,2017,16609.3561534509,26.091137789827098
2017-11-01,Jefferson,3678694.0,2017,578626.98619088,6.357626048893711
2017-11-01,La Plata,1753119.0,2017,57004.0980447239,30.7542625904641
2017-11-01,Lake,174191.0,2017,7624.86579910563,22.845123388326652
2017-11-01,Larimer,5125412.0,2017,345034.980860027,14.854760486094786
2017-11-01,Las Animas,3956545.0,2017,14083.1216269246,280.9423297485225
2017-11-01,Mesa,963023.0,2017,152002.962959561,6.335554131640206
2017-11-01,Montezuma,1658451.0,2017,27445.1798814535,60.42776936290819
2017-11-01,Morgan,880963.0,2017,28435.356041826,30.98125441806243
2017-11-01,Park,323525.0,2017,17608.3620720407,18.37337275757787
2017-11-01,Pitkin,571977.0,2017,18005.8118392542,31.766243316674096
2017-11-01,Pueblo,3320340.0,2017,167022.450447663,19.87960295816902
2017-11-01,Routt,661206.0,2017,25135.970783283,26.305170613889462
2017-11-01,Saguache,95793.0,2017,6457.89919587771,14.83346164045853
